userid;username;date;time;retweets;favorites;text;geo;mentions;hashtags;tweetid;permalink
19025957;TTCnotices;2017-06-28;18:37;0;2;"As an alternate, customers can utilize the 501 Queen replacement buses from street level as well as GO transit. # TTC";;;# TTC;"880193355614957570";https://twitter.com/TTCnotices/status/880193355614957570
19025957;TTCnotices;2017-06-27;15:59;1;1;"ALL CLEAR: The delay at Parklawn and Lakeshore has now cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"879791248881717248";https://twitter.com/TTCnotices/status/879791248881717248
19025957;TTCnotices;2017-06-27;15:17;1;1;"501 Queen holding westbound at Parklawn and Lakeshore due to a stalled auto blocking the roadway. # TTC";;;# TTC;"879780830180241408";https://twitter.com/TTCnotices/status/879780830180241408
19025957;TTCnotices;2017-06-24;15:47;0;2;"ALL CLEAR: The delay at Queen and Shaw has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"878701120566296577";https://twitter.com/TTCnotices/status/878701120566296577
19025957;TTCnotices;2017-06-24;15:26;0;0;"UPDATE: 501 Queen diverting westbound via Shaw, King, Dufferin, due to a collision at Queen and Shaw. # TTC";;;# TTC;"878695948075061248";https://twitter.com/TTCnotices/status/878695948075061248
19025957;TTCnotices;2017-06-24;15:20;1;1;"501 Queen diverting both ways via Shaw, King, Dufferin, due to a collision at Queen and Shaw. # TTC";;;# TTC;"878694217408806914";https://twitter.com/TTCnotices/status/878694217408806914
19025957;TTCnotices;2017-06-19;21:57;0;0;"ALL CLEAR: The delay at Queen and University has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"876982366195130369";https://twitter.com/TTCnotices/status/876982366195130369
19025957;TTCnotices;2017-06-19;21:47;0;0;"UPDATE: 501 Queen also diverting eastbound via John, Adelaide, University due to a fire investigation at Queen and University. # TTC";;;# TTC;"876979717626376192";https://twitter.com/TTCnotices/status/876979717626376192
19025957;TTCnotices;2017-06-19;21:36;0;1;"501 Queen diverting westbound via University, Richmond, John due to a fire investigation at Queen and University. # TTC";;;# TTC;"876977022664404993";https://twitter.com/TTCnotices/status/876977022664404993
19025957;TTCnotices;2017-06-11;20:29;0;0;"ALL CLEAR: The delay at Kingston and Queen has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"874060934335139840";https://twitter.com/TTCnotices/status/874060934335139840
19025957;TTCnotices;2017-06-11;20:01;0;0;"501 Queen turning back westbound at Kingston road due to a collision at Kingston and Queen. # TTC";;;# TTC;"874054061288562689";https://twitter.com/TTCnotices/status/874054061288562689
19025957;TTCnotices;2017-06-10;11:55;1;0;"ALL CLEAR: The delay at Lake Shore and Parkside has cleared. 80 Queensway and 501 Queen have returned to regular routing. # TTC";;;# TTC;"873569198722732032";https://twitter.com/TTCnotices/status/873569198722732032
19025957;TTCnotices;2017-06-10;07:57;0;0;"501 Queen turning back eastbound at Lake Shore and Park Lawn due to a road closure at Lake Shore and Parkside. # TTC";;;# TTC;"873509493128212482";https://twitter.com/TTCnotices/status/873509493128212482
19025957;TTCnotices;2017-06-09;21:44;0;3;"ALL CLEAR: The delay at Queen and Broadview has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"873355152136294400";https://twitter.com/TTCnotices/status/873355152136294400
19025957;TTCnotices;2017-06-09;21:27;0;1;"501 Queen diverting both ways via Broadview, Eastern, Carlaw due to autos in collision at Queen and Broadview. # TTC";;;# TTC;"873350866723590144";https://twitter.com/TTCnotices/status/873350866723590144
19025957;TTCnotices;2017-06-09;09:53;2;2;"ALL CLEAR: The delay westbound on Queen at Spadina has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"873176222318067714";https://twitter.com/TTCnotices/status/873176222318067714
19025957;TTCnotices;2017-06-09;09:51;1;0;"501 Queen holding westbound on Queen at Spadina due to a medical emergency on board a streetcar. # TTC";;;# TTC;"873175843031453696";https://twitter.com/TTCnotices/status/873175843031453696
19025957;TTCnotices;2017-06-03;08:08;0;0;"ALL CLEAR: The delay at Queen and Jarvis is now clear and 501 Queen has resumed regular routing. # TTC";;;# TTC;"870975549635784705";https://twitter.com/TTCnotices/status/870975549635784705
19025957;TTCnotices;2017-06-03;08:02;1;0;"501 Queen holding EB at Queen and Jarvis due to a Police Investigation. # TTC";;;# TTC;"870974077657391105";https://twitter.com/TTCnotices/status/870974077657391105
19025957;TTCnotices;2017-05-31;19:40;0;0;"ALL CLEAR: The delay at Queen and Sackville has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"870062498371833857";https://twitter.com/TTCnotices/status/870062498371833857
19025957;TTCnotices;2017-05-31;19:16;0;0;"UPDATE: 501 Queen diverting eastbound only via Parliament, Shuter, River, due to a collision at Queen and Sackville. # TTC";;;# TTC;"870056317431500800";https://twitter.com/TTCnotices/status/870056317431500800
19025957;TTCnotices;2017-05-31;19:14;0;0;"UPDATE: 501 Queen diverting both ways via Parliament, Shuter, River, due to a collision at Queen and Sackville. # TTC";;;# TTC;"870055818133221383";https://twitter.com/TTCnotices/status/870055818133221383
19025957;TTCnotices;2017-05-31;19:12;0;1;"501 Queen diverting eastbound via Parliament, Shuter, River, due to a collision at Queen and Sackville. # TTC";;;# TTC;"870055508924915715";https://twitter.com/TTCnotices/status/870055508924915715
19025957;TTCnotices;2017-05-28;14:27;0;0;"ALL CLEAR: The police investigation on Lake Shore at 25th has now been completed. 501 Queen has resumed regular routing. # TTC";;;# TTC;"868896554681344000";https://twitter.com/TTCnotices/status/868896554681344000
19025957;TTCnotices;2017-05-28;14:17;0;0;"501 Queen diverting both ways via 29th, Fairfield, 24th due to an ongoing police investigation on Lake Shore at 25th. # TTC";;;# TTC;"868893892225183744";https://twitter.com/TTCnotices/status/868893892225183744
19025957;TTCnotices;2017-05-28;14:06;1;0;"ALL CLEAR: The delay on Lake Shore at 25th has now cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"868891273889009664";https://twitter.com/TTCnotices/status/868891273889009664
19025957;TTCnotices;2017-05-27;17:50;1;1;"ALL CLEAR: The delay at Queen and Dovercourt has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"868585144030040064";https://twitter.com/TTCnotices/status/868585144030040064
19025957;TTCnotices;2017-05-27;17:34;1;1;"501 Queen holding westbound at Queen and Dovercourt, due to a collision. # TTC";;;# TTC;"868581310016651266";https://twitter.com/TTCnotices/status/868581310016651266
19025957;TTCnotices;2017-05-26;23:19;1;1;"ALL CLEAR: The delay at The Queensway and Parklawn has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"868305669576896512";https://twitter.com/TTCnotices/status/868305669576896512
19025957;TTCnotices;2017-05-26;22:16;0;1;"501 Queen route diverting westbound via Windermere, Lake Shore due to Fire Trucks blocking the roadway at The Queensway and Parklaw. # TTC";;;# TTC;"868289821130858496";https://twitter.com/TTCnotices/status/868289821130858496
19025957;TTCnotices;2017-05-23;12:33;0;1;"ALL CLEAR: The delay at Lake Shore and Windermere has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"867055832504172545";https://twitter.com/TTCnotices/status/867055832504172545
19025957;TTCnotices;2017-05-23;11:30;0;1;"501 Queen diverting eastbound via Lakeshore, Ellis, due to a collision at Lakeshore and Windermere. # TTC";;;# TTC;"867040095311994880";https://twitter.com/TTCnotices/status/867040095311994880
19025957;TTCnotices;2017-05-22;20:23;3;4;"501 Queen turning back westbound, Queen and Greenwood, due to Ashbridges Bay fireworks. Shuttles operating Neville Park Loop to Wineva. # TTC";;;# TTC;"866811672094179328";https://twitter.com/TTCnotices/status/866811672094179328
19025957;TTCnotices;2017-05-22;19:16;0;3;"ALL CLEAR: The delay at Queen and Soho, near Spadina has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"866795015242166272";https://twitter.com/TTCnotices/status/866795015242166272
19025957;TTCnotices;2017-05-22;19:12;0;2;"501 Queen route holding westbound at Queen and Soho, near Spadina, due to emergency vehicles blocking rails. # TTC";;;# TTC;"866793926392512512";https://twitter.com/TTCnotices/status/866793926392512512
19025957;TTCnotices;2017-05-22;15:52;1;1;"ALL CLEAR: The delay at Queen and Broadview has cleared. 501 Queen and 504 King have resumed regular routing. # TTC";;;# TTC;"866743691775442944";https://twitter.com/TTCnotices/status/866743691775442944
19025957;TTCnotices;2017-05-22;14:29;1;1;"501 Queen and 504 King routes holding westbound at Queen and Broadview, due to a collision. # TTC";;;# TTC;"866722606409543681";https://twitter.com/TTCnotices/status/866722606409543681
19025957;TTCnotices;2017-05-22;06:20;2;1;"ALL CLEAR: Queen between Yonge & Bay has re-opened. 501 Queen has returned to regular routing. # TTC";;;# TTC;"866599692246933507";https://twitter.com/TTCnotices/status/866599692246933507
19025957;TTCnotices;2017-05-22;05:51;1;0;"501 Queen is diverting westbound via Queen, Yonge, Richmond, Bay due to construction at Queen between Yonge & Bay. # TTC";;;# TTC;"866592266797928449";https://twitter.com/TTCnotices/status/866592266797928449
19025957;TTCnotices;2017-05-22;05:48;1;0;"501 Queen is diverting eastbound via Queen, Bay , Adelaide , Yonge due to construction at Queen between Yonge & Bay. # TTC";;;# TTC;"866591597936484352";https://twitter.com/TTCnotices/status/866591597936484352
19025957;TTCnotices;2017-05-15;13:53;1;0;"ALL CLEAR: The delay at Queen and Carlaw has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"864176818986921984";https://twitter.com/TTCnotices/status/864176818986921984
19025957;TTCnotices;2017-05-15;13:02;0;0;"501 Queen holding WB at Queen and Carlaw for a Toronto Fire Investigation. # TTC";;;# TTC;"864164208321101825";https://twitter.com/TTCnotices/status/864164208321101825
19025957;TTCnotices;2017-05-15;09:29;1;0;"ALL CLEAR: The delay at Queen and University is now clear and 501 Queen has resumed regular routing. # TTC";;;# TTC;"864110475830808577";https://twitter.com/TTCnotices/status/864110475830808577
19025957;TTCnotices;2017-05-15;09:15;3;0;"501 Queen diverting EB via university, Adelaide, York due to a collision at Queen and University. # TTC";;;# TTC;"864107067027722241";https://twitter.com/TTCnotices/status/864107067027722241
19025957;TTCnotices;2017-05-15;08:46;3;1;"501 Queen diverting WB via Bay, Richmond, John due to a collision at Queen and University. # TTC";;;# TTC;"864099609349681153";https://twitter.com/TTCnotices/status/864099609349681153
19025957;TTCnotices;2017-05-14;07:29;1;0;"501 Queen diverting EB via McCaul, Dundas, University & WB via Church, Shuter, Victoria to Neville for the Sporting Life 10K Marathon # TTC";;;# TTC;"863717964884955136";https://twitter.com/TTCnotices/status/863717964884955136
19025957;TTCnotices;2017-05-12;05:49;2;1;"ALL CLEAR: The delay at Queen and Parliament has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"862968029604454400";https://twitter.com/TTCnotices/status/862968029604454400
19025957;TTCnotices;2017-05-12;05:33;2;0;"501 Queen diverting westbound via King, Church, due to a stalled streetcar at Queen and Parliament. # TTC";;;# TTC;"862963991513116672";https://twitter.com/TTCnotices/status/862963991513116672
19025957;TTCnotices;2017-05-11;01:30;0;1;"ALL CLEAR: The delay both ways at Queen and Bay has now cleared and full service on the 501 Queen service has resumed. # TTC";;;# TTC;"862540410908004352";https://twitter.com/TTCnotices/status/862540410908004352
19025957;TTCnotices;2017-05-11;01:03;0;1;"501 Queen service diverting EB via Bay, Adelaide, Victoria, WB via Church, Richmond, Bay due to large truck blocking at Queen and Bay. # TTC";;;# TTC;"862533686918623232";https://twitter.com/TTCnotices/status/862533686918623232
19025957;TTCnotices;2017-05-10;22:59;1;2;"ALL CLEAR: The delay at Queen and Spadina has now cleared and full service on the 501 Queen service has resumed. # TTC";;;# TTC;"862502346965831680";https://twitter.com/TTCnotices/status/862502346965831680
19025957;TTCnotices;2017-05-10;22:44;0;1;"501 Queen service diverting eastbound via Spadina, Adelaide, Peter due to a collision at Queen and Spadina. # TTC";;;# TTC;"862498673305038850";https://twitter.com/TTCnotices/status/862498673305038850
19025957;TTCnotices;2017-05-10;13:00;0;1;"ALL CLEAR: The delay at Queen and John has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"862351702128828417";https://twitter.com/TTCnotices/status/862351702128828417
19025957;TTCnotices;2017-05-10;11:04;0;2;"501 Queen diverting westbound via Simcoe, Richmond, John due to a collision at Queen and John. # TTC";;;# TTC;"862322485215285248";https://twitter.com/TTCnotices/status/862322485215285248
19025957;TTCnotices;2017-05-08;19:53;0;3;"ALL CLEAR: The delay at Queen and John has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"861730739821445121";https://twitter.com/TTCnotices/status/861730739821445121
19025957;TTCnotices;2017-05-08;19:44;1;2;"UPDATE: 501 Queen route diverting westbound via John, Richmond, Peter, due to a collision at Queen and John. # TTC";;;# TTC;"861728470006681604";https://twitter.com/TTCnotices/status/861728470006681604
19025957;TTCnotices;2017-05-08;19:32;0;0;"501 Queen route holding westbound at Queen and John, due to a collision. # TTC";;;# TTC;"861725600444239872";https://twitter.com/TTCnotices/status/861725600444239872
19025957;TTCnotices;2017-05-08;09:13;0;0;"ALL CLEAR: The delay eastbound on Queen at Dowling has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"861569797666066435";https://twitter.com/TTCnotices/status/861569797666066435
19025957;TTCnotices;2017-05-08;09:02;1;1;"501 Queen diverting eastbound via King, Jameson, due to a collision on Queen at Dowling. # TTC";;;# TTC;"861567067824238593";https://twitter.com/TTCnotices/status/861567067824238593
19025957;TTCnotices;2017-05-07;12:24;0;2;"ALL CLEAR: Queen and River has re-opened. 501 Queen, 504 King, 514 Cherry have returned to regular routing. # TTC";;;# TTC;"861255471130398721";https://twitter.com/TTCnotices/status/861255471130398721
19025957;TTCnotices;2017-05-07;09:06;1;0;"501 Queen diverting both ways via Broadview, Dundas, River, due to a collision at Queen and River # TTC";;;# TTC;"861205476436058112";https://twitter.com/TTCnotices/status/861205476436058112
19025957;TTCnotices;2017-05-07;06:35;2;1;"501 Queen diverting both ways via Broadview, Dundas, River, due to a collision at Queen and River. # TTC";;;# TTC;"861167684825886720";https://twitter.com/TTCnotices/status/861167684825886720
19025957;TTCnotices;2017-05-06;16:14;0;0;"ALL CLEAR: The delay at Lake Shore and Long Branch has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"860950845881450496";https://twitter.com/TTCnotices/status/860950845881450496
19025957;TTCnotices;2017-05-06;13:56;4;1;"15 minute longer than normal wait and travel times expected on all streetcar routes, 501, 504, 505, 514, due to a parade along Spadina. # TTC";;;# TTC;"860916257759035392";https://twitter.com/TTCnotices/status/860916257759035392
19025957;TTCnotices;2017-05-06;13:46;0;1;"UPDATE: 501 Queen diverting eastbound via 35th, Marina, 33rd, due to a collision and hydro pole repairs at Lake Shore and Long Branch. # TTC";;;# TTC;"860913609014222848";https://twitter.com/TTCnotices/status/860913609014222848
19025957;TTCnotices;2017-05-06;08:10;0;1;"501 Queen diverting eastbound via 35th, Marina, 33rd, due to a collision at Lakeshore and Longbranch. # TTC";;;# TTC;"860829084829483008";https://twitter.com/TTCnotices/status/860829084829483008
19025957;TTCnotices;2017-05-05;22:58;0;0;"ALL CLEAR: The delay on Queen and Victoria Park has now cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"860690322606698496";https://twitter.com/TTCnotices/status/860690322606698496
19025957;TTCnotices;2017-05-05;22:48;0;1;"501 Queen route turning back eastbound at Kingston Rd due to a medical emergency on board a streetcar on Queen and Victoria Park. # TTC";;;# TTC;"860687751762644992";https://twitter.com/TTCnotices/status/860687751762644992
19025957;TTCnotices;2017-05-05;17:51;0;0;"ALL CLEAR: The delay at Queen and Jarvis has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"860613048851148800";https://twitter.com/TTCnotices/status/860613048851148800
19025957;TTCnotices;2017-05-05;17:39;1;1;"501 Queen route diverting eastbound via Church, King, Parliament due to a stalled streetcar on Queen at Jarvis. # TTC";;;# TTC;"860609887604285444";https://twitter.com/TTCnotices/status/860609887604285444
19025957;TTCnotices;2017-05-05;16:57;0;2;"ALL CLEAR: The delay at Queen and Scarborough Beach has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"860599396139925507";https://twitter.com/TTCnotices/status/860599396139925507
19025957;TTCnotices;2017-05-05;16:47;0;0;"501 Queen route turning back at Queen and Woodbine, due to a stalled streetcar at Queen and Scarborough Beach. # TTC";;;# TTC;"860596753988554754";https://twitter.com/TTCnotices/status/860596753988554754
19025957;TTCnotices;2017-05-04;23:25;1;0;"ALL CLEAR: The delay westbound at Queen and Connaught has now cleared and full service on the 501 Queen service has resumed. # TTC";;;# TTC;"860334568099991552";https://twitter.com/TTCnotices/status/860334568099991552
19025957;TTCnotices;2017-05-04;23:03;0;0;"501 Queen service diverting westbound via Coxwell, Gerrard, Broadview due to a collision at Queen and Connaught. # TTC";;;# TTC;"860329112023552000";https://twitter.com/TTCnotices/status/860329112023552000
19025957;TTCnotices;2017-05-04;14:07;2;0;"ALL CLEAR: The delay at Queen and Lansdowne, and Queen and Dufferin have cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"860194241431121921";https://twitter.com/TTCnotices/status/860194241431121921
19025957;TTCnotices;2017-05-04;14:00;1;0;"501 Queen diverting westbound via Shaw, King, due to a collision, Queen and Lansdowne, and a stalled streetcar at Queen and Dufferin. # TTC";;;# TTC;"860192366958964738";https://twitter.com/TTCnotices/status/860192366958964738
19025957;TTCnotices;2017-05-04;13:48;1;0;"501 Queen route holding westbound at Queen and Dufferin, due to a stalled streetcar. # TTC";;;# TTC;"860189389741281280";https://twitter.com/TTCnotices/status/860189389741281280
19025957;TTCnotices;2017-05-04;13:44;2;0;"501 Queen route holding westbound at Queen and Lansdowne, due to a collision. # TTC";;;# TTC;"860188356239659008";https://twitter.com/TTCnotices/status/860188356239659008
19025957;TTCnotices;2017-05-03;22:21;0;1;"ALL CLEAR: The delay both ways at Queen and Wilson Park has now cleared and full service on the 501 Queen has resumed. # TTC";;;# TTC;"859956089529479168";https://twitter.com/TTCnotices/status/859956089529479168
19025957;TTCnotices;2017-05-03;21:44;0;1;"501 Queen service diverting both ways via Shaw, King due to a collision at Queen and Wilson Park. # TTC";;;# TTC;"859946924304150528";https://twitter.com/TTCnotices/status/859946924304150528
19025957;TTCnotices;2017-05-01;20:16;0;0;"All Clear: the delay at Queen and Sherbourne is now clear. 501 Queen back to regular routing. # TTC";;;# TTC;"859200000542334976";https://twitter.com/TTCnotices/status/859200000542334976
19025957;TTCnotices;2017-05-01;19:53;0;0;"Update: 501 Queen diverting WB - via King, Church, Parliament due to a Toronto Police investigation at Queen and Sherbourne. # TTC";;;# TTC;"859194153489637377";https://twitter.com/TTCnotices/status/859194153489637377
19025957;TTCnotices;2017-05-01;19:52;4;7;"501 Queen diverting via King, Church, Parliament due to a Toronto Police investigation at Queen and Sherbourne. # TTC";;;# TTC;"859193811171495936";https://twitter.com/TTCnotices/status/859193811171495936
19025957;TTCnotices;2017-04-30;16:17;6;3;"ALL CLEAR: The Khalsa Parade has now ended. 121, 501, 504, 509, 510, 511 and 514 routes are back to regular routing. # TTC";;;# TTC;"858777371276697600";https://twitter.com/TTCnotices/status/858777371276697600
19025957;TTCnotices;2017-04-30;15:23;5;4;"501, 504, 509, 510, 511 and 514 streetcar routes on various diversions, due to the Khalsa Parade moving through the downtown area. # TTC";;;# TTC;"858763803504369669";https://twitter.com/TTCnotices/status/858763803504369669
19025957;TTCnotices;2017-04-30;11:48;0;0;"ALL CLEAR: The delay at Queen & University has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"858709672836165634";https://twitter.com/TTCnotices/status/858709672836165634
19025957;TTCnotices;2017-04-30;11:38;2;0;"501 Queen diverting westbound via Church, King, Shaw, due to a collision blocking the rails at Queen and University. # TTC";;;# TTC;"858707238386585600";https://twitter.com/TTCnotices/status/858707238386585600
19025957;TTCnotices;2017-04-30;05:48;0;0;"ALL CLEAR: The delay at Queen and University has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"858618983238553600";https://twitter.com/TTCnotices/status/858618983238553600
19025957;TTCnotices;2017-04-30;05:30;0;0;"501 Queen holding eastbound at Queen and University die to a stalled streetcar. # TTC";;;# TTC;"858614598735458305";https://twitter.com/TTCnotices/status/858614598735458305
19025957;TTCnotices;2017-04-28;09:20;0;0;"ALL CLEAR: The delay on Queen at Peter has now cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"857947665115566080";https://twitter.com/TTCnotices/status/857947665115566080
19025957;TTCnotices;2017-04-28;09:12;0;0;"501 Queen route diverting eastbound via Spadina, King, Church due to a collision on Queen at Peter. # TTC";;;# TTC;"857945714722308096";https://twitter.com/TTCnotices/status/857945714722308096
19025957;TTCnotices;2017-04-28;08:03;1;0;"ALL CLEAR :The delay at Queen and Jarvis has now cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"857928137946148868";https://twitter.com/TTCnotices/status/857928137946148868
19025957;TTCnotices;2017-04-28;08:00;1;0;"501 Queen route diverting eastbound via Church, King, Parliament, due to a collision at Queen and Jarvis. # TTC";;;# TTC;"857927568053370883";https://twitter.com/TTCnotices/status/857927568053370883
19025957;TTCnotices;2017-04-27;17:21;0;0;"ALL CLEAR: The delay at Queen and Degrassi has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"857706188242288645";https://twitter.com/TTCnotices/status/857706188242288645
19025957;TTCnotices;2017-04-27;16:11;0;1;"501 Queen route holding eastbound at Queen and Woodfield, near Coxwell, due to a stalled streetcar. # TTC";;;# TTC;"857688557128998912";https://twitter.com/TTCnotices/status/857688557128998912
19025957;TTCnotices;2017-04-27;15:25;0;0;"UPDATE: 501 Queen diverting eastbound via Coxwell, Gerrard, Broadview, due to wire repairs, Queen and Degrassi. Shuttles operating. # TTC";;;# TTC;"857677049900748800";https://twitter.com/TTCnotices/status/857677049900748800
19025957;TTCnotices;2017-04-27;15:20;0;0;"UPDATE: 501 Queen route diverting eastbound via Coxwell, Gerrard, Broadview, due to emergency wire repairs at Queen and Degrassi. # TTC";;;# TTC;"857675902464995328";https://twitter.com/TTCnotices/status/857675902464995328
19025957;TTCnotices;2017-04-27;15:10;0;0;"ALL CLEAR: The delay at Queen and Coxwell has cleared. 501 Queen has resumed regular routing in area. # TTC";;;# TTC;"857673263937466373";https://twitter.com/TTCnotices/status/857673263937466373
19025957;TTCnotices;2017-04-27;14:59;0;0;"501 Queen route holding eastbound at Queen and Coxwell, due to a stalled streetcar. # TTC";;;# TTC;"857670593944190976";https://twitter.com/TTCnotices/status/857670593944190976
19025957;TTCnotices;2017-04-27;14:15;1;1;"UPDATE: 501 Queen route diverting both ways via Coxwell, Gerrard, Broadview, due to emergency wire repairs at Queen and Degrassi. # TTC";;;# TTC;"857659427196895233";https://twitter.com/TTCnotices/status/857659427196895233
19025957;TTCnotices;2017-04-27;14:01;0;0;"501 Queen route holding westbound at Queen and Degrassi, due to overhead wires down. # TTC";;;# TTC;"857655955781107712";https://twitter.com/TTCnotices/status/857655955781107712
19025957;TTCnotices;2017-04-27;12:20;0;0;"ALL CLEAR: The delay at Queen and Beech is now clear and 501 Queen has resumed regular routing. # TTC";;;# TTC;"857630454077325312";https://twitter.com/TTCnotices/status/857630454077325312
19025957;TTCnotices;2017-04-27;11:27;1;0;"UPDATE: 501 Queen turning back @Kingston Rd Loop for a Toronto Fire Investigation @Queen & Beech. Shuttles running Kingston Loop to Wineva";;;;"857617237393461249";https://twitter.com/TTCnotices/status/857617237393461249
19025957;TTCnotices;2017-04-27;11:07;1;0;"501 Queen turning back at Kingston Road due to a Toronto Fire Investigation at Queen and Beech. # TTC";;;# TTC;"857612221693784064";https://twitter.com/TTCnotices/status/857612221693784064
19025957;TTCnotices;2017-04-26;13:16;0;0;"ALL CLEAR: The delay on Queen at Paper has now cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"857282147056574469";https://twitter.com/TTCnotices/status/857282147056574469
19025957;TTCnotices;2017-04-26;13:12;0;0;"501 Queen route diverting eastbound via Broadview, Gerrard, Coxwell due to a collision on Queen at Pape. # TTC";;;# TTC;"857281358825230336";https://twitter.com/TTCnotices/status/857281358825230336
19025957;TTCnotices;2017-04-26;10:06;2;0;"REMINDER: 501 Queen service diverting between Spadina and Church due to emergency repairs. More information: http://ow.ly/yacz30bbFjv # TTC";;;# TTC;"857234333031165955";https://twitter.com/TTCnotices/status/857234333031165955
19025957;TTCnotices;2017-04-25;09:27;1;2;"ALL CLEAR: The delay at Queen at York has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"856862294885756928";https://twitter.com/TTCnotices/status/856862294885756928
19025957;TTCnotices;2017-04-25;09:15;2;1;"501 Queen route holding westbound on Queen at York due to a collision. # TTC";;;# TTC;"856859215268376576";https://twitter.com/TTCnotices/status/856859215268376576
19025957;TTCnotices;2017-04-24;17:49;0;0;"ALL CLEAR: The delay at Queen and Niagara has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"856626153460813825";https://twitter.com/TTCnotices/status/856626153460813825
19025957;TTCnotices;2017-04-24;17:32;1;1;"501 Queen diverting eastbound via Shaw, King, Spadina, due to a stalled streetcar at Queen and Niagara. # TTC";;;# TTC;"856621840567087109";https://twitter.com/TTCnotices/status/856621840567087109
19025957;TTCnotices;2017-04-23;21:02;1;1;"ALL CLEAR: The delay at King and Spadina has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"856312458855763968";https://twitter.com/TTCnotices/status/856312458855763968
19025957;TTCnotices;2017-04-23;21:01;0;0;"501 Queen diverting westbound via Spadina, Dundas, due to emergency vehicles blocking the rails at King and Spadina. # TTC";;;# TTC;"856312040067084288";https://twitter.com/TTCnotices/status/856312040067084288
19025957;TTCnotices;2017-04-23;13:09;0;1;"ALL CLEAR: The delay at Queen and Kingston has cleared. 501 Queen has resumed regular routing. # TTC";;;# TTC;"856193238792892418";https://twitter.com/TTCnotices/status/856193238792892418
19025957;TTCnotices;2017-04-23;12:42;0;0;"501 Queen turning back westbound at Queen and Kingston Road due to a stalled streetcar. # TTC";;;# TTC;"856186407467057152";https://twitter.com/TTCnotices/status/856186407467057152
19025957;TTCnotices;2017-04-22;19:04;1;1;"ALL CLEAR: The delay at Queen and Empire has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"855920361006878720";https://twitter.com/TTCnotices/status/855920361006878720
19025957;TTCnotices;2017-04-22;18:58;0;0;"501 Queen diverting eastbound via Broadview, Gerrard, Coxwell due to a TPS investigation at Queen and Empire. # # TC";;;# #;"855918821877702658";https://twitter.com/TTCnotices/status/855918821877702658
19025957;TTCnotices;2017-04-22;15:02;0;0;"ALL CLEAR: The delay at Queen and Broadview has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"855859303114211329";https://twitter.com/TTCnotices/status/855859303114211329
19025957;TTCnotices;2017-04-22;14:40;0;0;"501 Queen holding westbound on Queen at Broadview due to a stalled streetcar. # TTC";;;# TTC;"855853831766372353";https://twitter.com/TTCnotices/status/855853831766372353
19025957;TTCnotices;2017-04-20;11:51;0;0;"ALL CLEAR: The delay at Queen and Parliament has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"855086439519989762";https://twitter.com/TTCnotices/status/855086439519989762
19025957;TTCnotices;2017-04-20;11:44;0;0;"501 Queen route holding eastbound on Queen at Parliament, due to a stalled streetcar. # TTC";;;# TTC;"855084886813704192";https://twitter.com/TTCnotices/status/855084886813704192
19025957;TTCnotices;2017-04-19;08:40;2;1;"ALL CLEAR: The delay at Queen and Carroll has cleared. 501 Queen has returned to regular routing. # TTC";;;# TTC;"854676146352525314";https://twitter.com/TTCnotices/status/854676146352525314
19025957;TTCnotices;2017-04-19;08:35;2;0;"501 Queen route holding eastbound on Queen at Carroll, due to a stalled streetcar. # TTC";;;# TTC;"854674728996536321";https://twitter.com/TTCnotices/status/854674728996536321
